,Timestamp_rome,Open,High,Low,Close,Volume,Trades,fast_period,slow_period,macd,signal,hist,atr,Trade_Direction,stop_loss,price_slope,donchain_pos,sar,Rsi_9,Rsi_14,OBV,ema_50_slope,ema_200_slope,ema_gap,distance_from_ema_50,distance_from_ema_200
23768,2023-03-02 01:25:00+01:00,23718.37,23726.1,23690.11,23696.51,1094.82369,1.0,23697.898731055146,23658.696536565418,39.202194489727844,39.67499776311661,-0.47280327338876305,48.855187011089576,-1,23818.647967527722,10.49840601503737,0.6604335035336217,23608.801837038896,65.94830061478741,64.4098408425601,239307.4516299973,-0.5208344688946746,-0.6886917098907434,-0.062397724111079966,0.005051363710853062,0.004430150783005547
23784,2023-03-02 02:45:00+01:00,23493.61,23539.22,23470.38,23534.37,1040.22683,0.0,23526.475373919933,23581.599136785033,-55.12376286509971,-57.41165353835922,2.2878906732595112,51.43670104109996,1,23405.778247397247,-10.12172932330715,0.2526046114432057,23594.549704604324,39.67290332883564,42.15094702479199,234319.4497199973,1.6136861462248473,0.027485391461577306,-0.04278318495770585,0.002021532606503203,0.0024504128207295814
23847,2023-03-02 08:00:00+01:00,23437.86,23446.47,23428.5,23429.29,433.58133,1.0,23438.2050098922,23436.46823221232,1.736777679881925,2.706785749423695,-0.9700080695417701,30.46965400869564,-1,23505.46413502174,-0.7467443609024798,0.4273244486010536,23400.63706021397,41.363561257748046,42.153841056001376,231945.58298999723,-1.3149963904647552,-0.7965547210496442,-0.26449386321443236,0.002067581530560118,0.004725017544144509
23922,2023-03-02 14:15:00+01:00,23274.49,23384.95,23252.52,23357.12,2384.81955,0.0,23331.352776843512,23345.55043707926,-14.197660235746298,-16.14564868862775,1.9479884528814537,45.650810059732734,1,23242.992974850666,-5.335240601503983,0.6109149601533338,23236.0,49.72191906993026,48.05897759120947,227791.47437999718,-1.0154893425931164,-0.971184715547596,-0.32820004389942903,0.0012124577275171489,0.004509257551775906
23936,2023-03-02 15:25:00+01:00,23294.02,23306.93,23261.39,23304.2,1174.37024,0.0,23281.58204873589,23297.52792908221,-15.945880346320337,-19.71004275047803,3.7641624041576947,56.03955899776812,1,23164.10110250558,-4.358421052632699,0.5011568718186025,23363.786345258188,46.66937346373325,45.3738213463668,224513.19177999717,-1.2431080152280334,-1.0434174711335034,-0.37423065840933134,0.0022390050811045997,0.006003779649308968
24074,2023-03-03 02:55:00+01:00,22335.49,22337.68,21971.13,22150.31,7978.01803,0.0,22277.31700402833,22625.43901996594,-348.12201593760983,-351.9445378307874,3.8225218931775657,146.4528768857671,1,21784.177807785585,-75.16722556390933,0.12034711121260577,22504.988534016,4.343942032735505,6.2425849733963314,185995.272339997,-2.173230545320087,-0.3538847588249472,-0.7840794710337164,0.04586405661501435,0.05412926780200793
25772,2023-03-09 00:25:00+01:00,21701.09,21712.92,21673.12,21696.2,1363.29487,0.0,21701.984982107395,21785.528378242634,-83.54339613523916,-87.96382374003488,4.420427604795719,68.10380011957007,1,21525.940499701075,-19.190729323309615,0.266415994130596,21887.356458295184,21.20615268612618,23.86728952446172,115807.88012999739,-1.0441032940112385,-0.5495437322962327,-0.3960177897193895,0.011592543547036784,0.015614557871186608
25984,2023-03-09 18:05:00+01:00,21461.78,21520.0,21428.12,21498.82,2699.88983,0.0,21485.55867958267,21544.304581772314,-58.74590218964295,-62.45167338021033,3.7057711905673827,61.34183485634059,1,21345.465412859146,-13.250729323307374,0.2915044247787602,21529.91,33.07732146046579,34.27136791094338,101529.14004999751,0.7715353427181725,-0.44393696261219334,-0.3581990539845836,0.006435412648615809,0.010053414423820921
26007,2023-03-09 20:00:00+01:00,21013.32,21020.64,20900.0,20954.62,5313.36555,0.0,20985.060742398466,21102.42461542324,-117.36387302477306,-119.7982530678313,2.4343800430582405,80.48065389835858,1,20753.418365254103,-31.546533834584675,0.08739759344597904,21260.53116357794,14.1359726653774,16.703892376551213,85830.16513999752,-4.863914888560557,-2.0007535847754325,-0.9836521819756663,0.022169073417023327,0.03232354650729088
26025,2023-03-09 21:30:00+01:00,20628.26,20747.42,20621.05,20700.93,3993.53204,0.0,20628.645818543715,20656.802505937627,-28.156687393911852,-28.757821758294966,0.601134364383114,90.381314696281,1,20474.976713259297,-19.810947368422845,0.325214460784313,20531.09,38.11286935890541,33.679447618993,68636.5954099975,-11.872390164377824,-4.669577868895056,-1.845258758343941,0.019321965494918172,0.03848469528879607
26033,2023-03-09 22:10:00+01:00,20243.4,20292.83,20216.08,20277.0,3065.59579,0.0,20230.486556620388,20319.594098028203,-89.107541407815,-91.64494808560696,2.5374066777919495,127.21336268608634,1,19958.966593284786,-38.76203007518797,0.26731780787530823,20601.621490711514,30.701431415716705,28.752127263080933,59637.3288299975,-15.199808111817726,-6.147948227822165,-2.404488890388955,0.030490506564260108,0.05587899981065739
26084,2023-03-10 02:25:00+01:00,19905.43,20000.01,19864.87,19996.88,3950.27898,0.0,19941.470264504806,19990.356041537627,-48.88577703282135,-56.41897556608039,7.533198533259039,102.62316263130442,1,19740.32209342174,-21.62290225563977,0.3657186422699543,20069.73372781973,41.07286674487807,38.816173316161326,30494.947079997502,-10.269881874569895,-8.809851823620836,-3.16381426659949,0.014096621318597258,0.047229001884176273
26200,2023-03-10 12:05:00+01:00,19642.43,19696.57,19628.21,19660.3,2079.3567,1.0,19638.987097649897,19702.90416392819,-63.91706627829262,-70.10102497493122,6.183958696638598,67.49669712962775,1,19491.55825717593,-15.566451127820445,0.29488505289952754,19795.057491186162,29.995258217551857,30.567749423796865,2288.069109997505,-2.021562044191761,-4.643550978300408,-1.9242004612189203,0.009654462049549863,0.02946340157065234
26235,2023-03-10 15:00:00+01:00,20184.9,20191.4,20119.0,20141.46,3173.96569,1.0,20198.178441504915,20107.08989308646,91.0885484184546,101.48909952757658,-10.400551109121992,90.52617248437488,-1,20367.775431210935,20.705984962407808,0.6797341363887454,20107.003704,62.42354095836331,63.6472275970946,11784.031509997512,-1.3059933792192109,-3.9758565241915553,-1.084075335882812,0.011092762682967239,0.0002547712362744948
26246,2023-03-10 15:55:00+01:00,19814.85,19855.71,19787.01,19819.8,2875.02393,1.0,19826.506696993114,19930.21939188528,-103.71269489216502,-109.40065234680418,5.687957454639161,106.90988131375421,1,19552.525296715612,-16.67179699248053,0.24498554391037097,20051.379401823124,39.691612986766664,42.89421569899153,10041.151039997514,2.351251256272315,-2.6274676872207623,-1.0160927478622765,0.004379452182287426,0.01468964002792097
26379,2023-03-11 03:00:00+01:00,20586.75,20623.18,20540.91,20621.31,2114.40126,1.0,20604.158551804492,20521.348729645375,82.80982215911718,83.6353590927602,-0.825536933643022,86.376404143307,-1,20837.251010358268,22.195578947368645,0.8686013704151603,20526.878,75.42897448263332,73.63377863115268,48294.39174999752,5.432342930918553,1.591329596978104,0.7459704425494434,0.017364516916790022,0.02464041115812221
26444,2023-03-11 08:25:00+01:00,20185.64,20221.75,20160.92,20197.34,1409.03787,0.0,20196.26172296,20236.60691786814,-40.34519490813909,-41.04374360200133,0.6985486938622358,52.46462845416776,1,20066.17842886458,-11.46008270676647,0.2548618219037857,20292.08,34.7131056138299,36.09981044791185,29635.017919997532,-0.15552167016861676,1.470306974581825,0.4413224668572576,0.00591695856941325,0.0014971267441613615
26452,2023-03-11 09:05:00+01:00,19782.01,19896.32,19765.03,19892.62,3453.14172,1.0,19858.61268666533,19971.46557336832,-112.85288670299269,-116.83799840721129,3.985111704218596,85.61104518598358,1,19678.59238703504,-25.836112781954665,0.22958577752186235,19988.705618800577,34.07478855573534,32.838112680533484,16341.681599997533,-1.726815027990261,0.9128979572461003,0.03273446831299276,0.0160616698597202,0.015729176314353756
26572,2023-03-11 19:05:00+01:00,20253.12,20255.77,20200.56,20236.05,1706.51662,0.0,20238.418852941286,20191.581758747063,46.83709419422303,49.979331829370466,-3.1422376351474384,52.21077549141352,-1,20366.576938728533,10.7086240601506,0.7057680444170257,20173.341300919965,68.33563693738523,67.08522346784395,29440.495259997548,0.0572505275126408,-0.33549066964936,-0.029132574086239583,0.005550455690295831,0.005260662515838289
26606,2023-03-11 21:55:00+01:00,20345.17,20375.0,20340.01,20349.4,948.89172,0.0,20361.528997188674,20331.152424744454,30.376572444220074,35.003043423787595,-4.626470979567522,50.790478523698376,-1,20476.376196309247,9.696082706765125,0.6258467586255357,20255.65591677177,63.4132841548134,62.99434212395574,31369.23869999755,2.984071752211627,0.8821723318812082,0.32377479656731,0.005769405511024551,0.008978084701220633
26644,2023-03-12 01:05:00+01:00,20449.47,20502.46,20448.91,20457.8,2265.20149,0.0,20456.68797672367,20441.255584522085,15.432392201586481,15.634550003402984,-0.20215780181650267,48.03349226844451,-1,20577.88373067111,7.285120300750311,0.6863555304249461,20350.96596635891,61.99795573697779,61.285557259846215,38430.34066999757,3.2977395586927396,1.664209017607287,0.5951194508128179,0.005152991819491902,0.011038494102141413
26860,2023-03-12 19:05:00+01:00,20815.61,20821.75,20717.18,20739.24,3253.86995,0.0,20777.138807168878,20668.965248946246,108.17355822263198,119.44537196697797,-11.271813744345991,76.99568738837947,-1,20931.72921847095,26.294834586465942,0.766181437516052,20556.366212189878,70.56605403769635,71.69119440083787,45425.110169997606,0.5605737027478533,0.36914282935006276,0.4254918179119524,0.012417569694261044,0.016601848366957016
26870,2023-03-12 19:55:00+01:00,21188.95,21191.13,21074.54,21076.45,2957.13271,0.0,21165.317787682707,21040.209958413154,125.1078292695529,140.14316942151805,-15.035340151965158,105.2124775669221,-1,21339.481193917305,34.77304511278196,0.732036022419549,21000.305025389884,68.0475460569392,71.25272803627612,73060.6715099976,4.081716125168176,1.3785919158161617,0.9956880117646836,0.0199587067567405,0.029620657538272883
26896,2023-03-12 22:05:00+01:00,21204.62,21257.14,21145.66,21208.14,1810.84543,0.0,21219.519697133084,21169.77171068866,49.747986444424896,57.56663320222592,-7.818646757801027,117.89703897111454,-1,21502.882597427786,26.82617293233038,0.7550528433219451,20952.940468490666,64.08777188183724,63.02411577245751,82102.78651999758,11.318460530058276,4.663324481810241,1.5415985110178514,0.014671935658945475,0.02963112774500913
26916,2023-03-12 23:45:00+01:00,21792.09,21821.44,21745.0,21758.22,2243.82519,0.0,21785.08982467575,21644.604813421192,140.48501125455732,147.83227593455786,-7.347264680000535,133.30055754196752,-1,22091.47139385492,39.184518796990915,0.8195460607495874,21256.673794631763,70.9253586295347,70.15301747354626,87251.37500999759,10.238091941078341,5.505714578273174,2.2514414973074275,0.025909565881786178,0.047357748845169675
26932,2023-03-13 01:05:00+01:00,21974.67,21974.67,21860.74,21925.08,2893.50576,0.0,21986.277628749165,21983.01677748648,3.2608512626866286,5.776781604350461,-2.5159303416638323,126.83239726049678,-1,22242.160993151243,14.451571428571876,0.5895620437956236,21647.970320442757,65.22076536405179,66.94687726122164,101107.08530999756,15.472598330446681,7.788709739322822,2.9222007944227038,0.01933930737397602,0.04718254656757648
26943,2023-03-13 02:00:00+01:00,22448.97,22478.4,22361.26,22369.99,2696.84773,0.0,22423.955483353828,22357.124012862172,66.83147049165564,69.94017851114435,-3.1087080194887164,144.76649852842766,-1,22731.906246321072,33.95518796992369,0.7302726473175041,22150.996599450114,69.0091434907396,70.72758440152597,115401.75989999756,18.514356177443815,9.466826770053878,3.505297597111354,0.026916664389325145,0.0598709841902509
27107,2023-03-13 15:40:00+01:00,23349.73,23437.38,23272.99,23423.84,4277.74841,0.0,23415.22418613291,23132.36293656815,282.8612495647576,299.89436385318896,-17.033114288431364,180.46879001510337,-1,23875.01197503776,66.2172781954885,0.919782270606532,23011.14587784904,82.14818205873367,80.36062123912899,104064.63652999753,4.533889454214456,3.4501764754273596,1.9857846508772967,0.03896946205380021,0.05768187082538384
27114,2023-03-13 16:15:00+01:00,24013.12,24217.52,23995.31,24146.13,3643.77391,0.0,24074.262322180202,23777.36979778246,296.8925243977428,297.8833466555688,-0.9908222578259824,228.50834193161933,-1,24717.400854829048,93.1707443609027,0.8615755671837392,23658.04,78.07152680677744,78.22544262693519,125018.18763999752,11.320599971387022,5.382174288338687,2.889525879818685,0.054468727927459985,0.08102281161546133
27283,2023-03-14 06:20:00+01:00,24393.26,24435.03,24284.85,24337.82,3057.32352,0.0,24436.823131438112,24431.707752665385,5.1153787727271265,14.73805754884338,-9.622678776116253,102.13175113058978,-1,24593.149377826474,4.9317894736851065,0.09898159394562463,24820.0,45.08703161448098,47.62893700237835,140712.56339999745,4.000252436161842,6.271405788518716,1.994915788318114,0.0003819653054477922,0.019933467302256976
27356,2023-03-14 12:25:00+01:00,24729.77,24778.66,24561.65,24626.98,3333.02562,0.0,24678.58832250095,24573.372956306153,105.21536619479593,115.42361880227061,-10.208252607474677,98.71204046898505,-1,24873.760101172462,25.15219548872203,0.668150949883951,24820.0,65.70062360973468,66.78239024538102,164754.22302999735,-0.18759640710974942,2.5955303490742914,1.1465470868222523,0.010119871763373128,0.02134066189433754
27378,2023-03-14 14:15:00+01:00,26228.21,26274.77,25667.99,25697.73,7773.59405,1.0,26102.566479131892,25783.48469906064,319.0817800712539,393.00136882836125,-73.91958875710736,283.50075026035756,-1,26406.481875650894,93.4693684210533,0.642716050662837,25234.840240690322,56.14735417159152,60.471762800866145,188201.5368399974,11.0426425759525,5.549020421116292,2.500325421931191,0.02987803126046354,0.053542547551788486
27454,2023-03-14 20:35:00+01:00,24556.17,24671.99,24520.04,24551.0,3462.59157,0.0,24525.088821914756,24745.429765309935,-220.34094339517833,-235.09997848976747,14.759035094589137,195.20378424322652,1,24062.990539391933,-54.902691729321965,0.23542298383731536,24776.099681380514,26.107927551527645,26.987983393564363,177150.1205899975,-2.9898969129766164,6.724169351103784,1.3604527444259351,0.03154570807145706,0.017700375384505515
27476,2023-03-14 22:25:00+01:00,24325.9,24425.0,24296.52,24389.62,2448.10169,1.0,24295.347124539832,24346.723276777047,-51.37615223721514,-60.534160635254224,9.158008398039087,206.33557874970555,1,23873.781053125735,-42.62878947368354,0.34679558196528654,24832.318464716707,40.51670090854828,38.88722318011162,184232.63728999745,-18.093826576317632,-0.2916050338800071,-0.057883230494294294,0.021068650640786852,0.021660020465300838
28109,2023-03-17 03:10:00+01:00,25805.43,25896.0,25777.5,25796.29,3260.32234,0.0,25738.017766129502,25524.673394346868,213.34437178263397,215.26610065001938,-1.9217288673854114,124.0240510845315,-1,26106.35012771133,52.98679699248053,0.9008846918489074,25348.717010939443,87.56760626241197,83.87037441987472,192169.3505099975,4.066956741851862,2.3636124092592055,1.0598363598717042,0.025469176969358423,0.03568929246989853
28167,2023-03-17 08:00:00+01:00,26140.84,26169.39,25975.0,25989.78,2901.36594,0.0,26085.182646376492,26014.412009586573,70.77063678991908,90.09192780111911,-19.32129101120003,109.18223363689529,-1,26262.735584092236,24.820969924811358,0.6155620883414551,25911.54704218057,55.17680531389525,57.83457494522516,190279.31895999753,8.164516363138883,6.460960142626539,1.928790183836486,0.008759488258851764,0.02751665162181458
28206,2023-03-17 11:15:00+01:00,26334.18,26445.0,26313.87,26349.88,2901.28317,0.0,26357.10036057996,26276.580895021394,80.51946555856557,81.01902773133205,-0.4995621727664741,102.57391032802725,-1,26606.31477582007,22.531676691726858,0.7381421018100413,26108.685890329798,65.91047800608949,65.24264635042715,204995.92209999758,7.340977419640036,6.726981594928773,1.994919240091509,0.011499469706976132,0.030833557536196946
28212,2023-03-17 11:45:00+01:00,26671.9,26788.81,26615.0,26682.37,4019.91815,0.0,26641.115522065753,26516.474934564965,124.64058750078766,126.91127680417955,-2.2706893033918902,132.23706120623052,-1,27012.962653015577,36.72954135338055,0.8636084059456661,26411.63,77.97042043205694,74.95708025652496,215663.5647599976,7.525617778715337,6.809575701940933,2.199019712585855,0.019544571561468757,0.040641063685479054
28357,2023-03-17 23:50:00+01:00,27681.49,27740.97,27564.04,27682.02,3375.43281,1.0,27659.559008807577,27483.1337319411,176.42527686647736,179.00956309842533,-2.5842862319479707,167.81871639424722,-1,28101.56679098562,48.988917293233754,0.9241068711581769,27456.408,80.94475626864408,76.4623811037562,255106.06187999758,9.091080222998777,5.907416166289514,1.9785695286581921,0.025111698829869106,0.04402630309874457
28571,2023-03-18 17:40:00+01:00,26901.2,27316.15,26890.0,27280.41,6073.42597,0.0,27073.49851897149,27140.41389472827,-66.91537575678012,-76.9891300241172,10.07375426733708,152.09744988981018,1,26900.166375275476,-16.872706766919535,0.7729068321614445,26578.0,53.95450953223301,50.90820916389605,253065.45703999777,-0.8136301943303872,1.4591313423967305,0.203584849890069,0.0014095833513439913,0.0006249927569905561
28649,2023-03-19 00:10:00+01:00,26848.49,27022.0,26812.46,26997.29,2354.27801,1.0,26904.38814102037,26986.562501595905,-82.17436057553641,-96.92613939493604,14.751778819399632,93.05328198917921,1,26764.656795027055,-21.912639097742794,0.35713181589829085,26812.46,42.95061094832134,39.55178835552935,249864.75204999786,-1.3827096414847677,-0.08387970503386902,-0.2342642625247663,0.0069731919394070635,0.009337709480906878
28843,2023-03-19 16:20:00+01:00,27508.82,27537.47,27379.86,27438.9,2118.37229,0.0,27478.845890060504,27423.612064151763,55.23382590874098,62.47032917418456,-7.236503265443581,94.65406509874332,-1,27675.53516274686,17.592804511281333,0.5956993996827773,27640.27,58.50206670911122,59.957583296518024,269579.98947999784,4.241353871579302,1.1973243229613013,0.3635228518081159,0.006760857007278423,0.010358430264260388
28862,2023-03-19 17:55:00+01:00,27979.46,28056.71,27856.9,27923.37,4141.38252,0.0,27972.859913422948,27869.530720859773,103.32919256317473,104.0037002996931,-0.6745077365183647,148.26256902069295,-1,28294.02642255173,29.57011278195601,0.6734860782394264,27623.899513326094,64.90275582789458,66.1364679419035,276752.54315999785,7.146702477338134,2.588325864344914,0.931771421891835,0.015112521527346033,0.02420470323873215
28890,2023-03-19 20:15:00+01:00,28311.72,28323.56,28221.11,28230.92,2193.41104,1.0,28281.13545574248,28242.238291275407,38.89716446707098,42.87068558716774,-3.9735211200967626,114.21506906219527,-1,28516.457672655488,22.826315789477047,0.732458000626991,27957.725363059933,63.20333387683906,64.43357489044783,285790.6997799979,13.464180921977709,6.046952975912655,1.604092165914763,0.012449399564128383,0.028040525352810236
28962,2023-03-20 02:15:00+01:00,27754.0,27795.52,27711.9,27728.24,1401.0297,0.0,27740.231055573608,27827.277069216296,-87.0460136426882,-88.60941714643154,1.563403503743345,102.66131861806278,1,27471.586703454846,-16.727879699247897,0.26417859410874134,27921.677249178054,26.558939420577417,31.13521593844769,265610.913739998,0.5005473990482728,3.73051272271146,0.8402139654471296,0.008956634624303945,0.0005498748445958739
28982,2023-03-20 03:55:00+01:00,27424.62,27439.11,27386.0,27434.91,1159.991,0.0,27401.24280931383,27463.99685824038,-62.75404892655206,-63.56559949609491,0.8115505695428524,109.76846282919527,1,27160.48884292701,-21.786353383456404,0.3680203045685257,27678.3653116416,34.96533214850477,34.22552601697888,261369.16713999806,-5.731159677810486,1.1964840881888033,0.16022547843513565,0.01200576304751666,0.010386865857650467
28990,2023-03-20 04:35:00+01:00,27241.74,27348.26,27218.89,27282.89,1774.26017,1.0,27259.135482567843,27301.131525057124,-41.996042489281535,-42.202853055442965,0.20681056616142968,113.06044839379867,1,27000.238879015502,-23.16136090225407,0.24773154449413354,27518.685717770888,33.03840032783434,32.74781400088993,258425.62506999806,-8.734444397394425,-0.1773431864776245,-0.1529782863324248,0.013419598227160346,0.014972285436169646
29037,2023-03-20 08:30:00+01:00,27850.55,27871.81,27803.94,27864.07,1492.18064,0.0,27866.01594740501,27768.298198435954,97.71774896905481,101.35197244714763,-3.634223478092821,87.5047327516294,-1,28082.831831879073,19.854518796994274,0.8295786790613988,27611.851975520316,73.13865757637883,70.18542431848924,270187.22652999795,-1.7464254387204101,-1.5942918751143036,-0.125707115525834,0.009750393134675215,0.008504012127766657
29043,2023-03-20 09:00:00+01:00,28183.13,28300.0,28180.42,28247.05,3486.66811,1.0,28213.449512852647,28060.86595840746,152.58355444518747,154.4450686090301,-1.861514163842628,108.72323808507737,-1,28518.858095212694,41.49483458646818,0.9365549138488813,27943.601410532865,83.58859929798787,80.15920906413959,286214.250659998,1.5453257566751981,-0.7089789447885172,0.19817455247177215,0.018926963532767835,0.020867355269567397
29144,2023-03-20 17:25:00+01:00,27555.41,27652.2,27471.0,27642.91,2457.66156,0.0,27597.17293685896,27689.29918430682,-92.1262474478608,-98.69570443145307,6.569456983592261,127.86006814693226,1,27323.25982963267,-26.048932330827963,0.2716012446146488,27859.586897254256,35.83214775576277,36.39208005818833,274012.22659999784,-3.902540479638053,0.5911527675821,0.06230570672660586,0.009681827267506252,0.009053129583872086
29324,2023-03-21 08:25:00+01:00,27427.59,27549.0,27383.0,27505.07,2204.72571,1.0,27452.945137165803,27533.486534551324,-80.54139738552112,-86.27115344677135,5.729756061250228,90.23289070892473,1,27279.487773227687,-18.59513533834676,0.4015467811841423,27661.29050617293,38.93442915960365,36.83696464504464,277282.3191199974,-1.2153214357845494,-0.4994407520225497,-0.33990782384752244,0.007870495963407347,0.011308011016047658
29357,2023-03-21 11:10:00+01:00,28020.03,28026.27,27970.07,28006.9,1457.70038,0.0,27982.463803531213,27860.374889930325,122.08891360088819,123.61650513013477,-1.5275915292465783,99.12567064390598,-1,28254.714176609767,22.706413533832123,0.8307423771341299,27836.129318919167,75.41678381812288,71.05810119621077,282993.1704099972,-3.85802775794644,-2.0423645852444983,-0.21069310778875838,0.010354315630247826,0.008264797911933354
29439,2023-03-21 18:00:00+01:00,28343.92,28416.0,28322.17,28344.52,2323.47835,0.0,28355.897336519054,28260.092638135477,95.80469838357749,102.28266010606099,-6.477961722483499,100.70143532231131,-1,28596.27358830578,21.681556390976546,0.8234741960313156,28293.436144,74.82609332238333,71.18444521297737,310936.42079999734,1.0631745822178358,1.1845570651449362,0.5285148082443317,0.009662817171047491,0.014869378386822568
29705,2023-03-22 16:10:00+01:00,28663.36,28665.67,28576.37,28599.99,938.51665,0.0,28629.81746139364,28557.725708375332,72.09175301830692,76.96188708322398,-4.8701340649170675,100.09022449596159,-1,28850.215561239907,19.644127819549322,0.7312055335968412,28483.796400000003,63.07814682492171,64.20905213245608,293754.299189997,3.6189540035380605,1.4623675120950175,0.5409179189472904,0.009276264655233027,0.014606435020361403
29756,2023-03-22 20:25:00+01:00,27511.98,27640.0,27400.0,27550.76,1668.00005,0.0,27467.431039757423,27737.15432662057,-269.7232868631472,-294.4534091043223,24.73012224117508,254.20396640583016,1,26915.250083985422,-67.29183458646885,0.2464231572323438,28294.15767292111,34.02294261528548,34.42534027457645,282619.29817999684,-0.9583986079047708,1.7331878305762614,-0.09013154105180646,0.024279059867404525,0.02520309121242504
29775,2023-03-22 22:00:00+01:00,27311.28,27319.85,27182.59,27220.99,712.94596,0.0,27170.595866131163,26983.270851730584,187.32501440057968,189.9964720128665,-2.671457612286815,191.14367122423099,-1,27698.84917806058,5.520669172930538,0.5964072433057233,26783.14618617577,50.287345739041946,45.11959813218757,275441.09436999686,-20.32912820423671,-4.860377093180717,-1.510651371548062,0.014636855450828537,0.030199579528660616
29883,2023-03-23 07:00:00+01:00,27629.19,27656.58,27560.48,27586.36,617.89467,0.0,27607.602143147775,27531.31129204205,76.29085110572487,76.9221096725829,-0.6312585668580368,59.905915587092515,-1,27736.124788967732,16.48442857143014,0.7428959276018112,27404.314717089383,63.97807839842956,64.11468582859321,280732.0297299969,1.8781866168673584,-2.5269639972027322,-0.6307680936014715,0.006991288245590948,0.0006879466575933304
29912,2023-03-23 09:25:00+01:00,27585.01,27618.84,27584.54,27613.98,232.43505,0.0,27619.968703310267,27650.957174606127,-30.9884712958592,-31.352441974599643,0.36397067874044353,48.011263919657054,1,27493.951840200858,-0.2706766917304437,0.3824713071992815,27735.2048,49.37065406334645,51.77772155522613,279279.10253999697,5.677633707567653,-0.03876889933967361,-0.10945123527481096,0.0022456569944155464,0.0011524059642306678
29949,2023-03-23 12:30:00+01:00,27497.55,27533.48,27497.55,27533.47,186.20931,0.0,27517.500524850406,27555.755642402717,-38.255117552311276,-39.46470488622184,1.2095873339105623,39.20101373043996,1,27435.4674656739,-7.084571428570084,0.4120226246327938,27589.9058224292,41.36728014910568,41.8449533102642,278892.5472899968,1.6222065956944607,0.2730376535697287,-0.02234409065777762,0.0017213899975181384,0.001945265555995281
29973,2023-03-23 14:30:00+01:00,27358.05,27464.87,27358.04,27442.11,620.36199,1.0,27379.414230802293,27425.283787817094,-45.8695570148011,-54.043295057231504,8.1737380424304,66.68160425003983,1,27275.4059893749,-14.156406015035577,0.4421604413096606,27523.55919008873,47.020015939270436,44.25071945359021,276350.7047599968,-0.8707775472263185,-0.27347840347061064,-0.1647277850790005,0.0029525144195530926,0.004607381908511119
29996,2023-03-23 16:25:00+01:00,28408.01,28556.72,28392.0,28476.14,1384.85487,1.0,28413.173456698136,28066.800922042235,346.3725346559004,350.9597100004422,-4.5871753445418335,153.7308984549024,-1,28860.467246137254,68.82257894736932,0.8136816681974345,28080.370486265983,82.04320839728521,79.56190177786686,288585.41216999677,-1.4522912040678393,-0.7509055702630784,0.2862700168241352,0.02818243116439468,0.030956512120181422
30294,2023-03-24 18:35:00+01:00,27688.71,27734.67,27632.4,27734.21,812.54791,0.0,27686.83476557848,27747.233465521513,-60.398699943034444,-69.83621967381833,9.43751973078389,99.79936183788925,1,27484.711595405275,-17.677496240600608,0.35801933320181306,27803.26,42.034947375113966,41.261657178166104,282114.2834099968,-3.0935950595251223,-1.3869583482199643,-0.4659915733474558,0.006545811584609438,0.011258189532617478
30343,2023-03-24 22:40:00+01:00,27136.58,27319.85,27110.12,27247.76,616.943,1.0,27163.291466638795,27306.151520282576,-142.8600536437807,-163.13454268740963,20.274489043628932,121.43023619620165,1,26944.184409509493,-38.20536842105084,0.29836582810486467,27000.0,35.49783776182973,33.62453427688059,278028.50284999685,-3.8197495095714373,-2.7188461730696,-0.9652541219714397,0.013430904360081894,0.02330843117245529
30807,2023-03-26 14:20:00+02:00,27871.84,27919.49,27862.5,27886.19,242.00334,0.0,27880.61310777547,27830.092991942696,50.52011583277272,51.43017026706994,-0.9100544342972228,49.203425385049115,-1,28009.19856346262,12.372285714286162,0.705589654966922,27692.860965523454,72.19587647086382,70.22773241831237,277903.84979999665,3.4010638356917475,1.4508938852701725,0.4164989374001331,0.006750139740785297,0.010869856278888137
30828,2023-03-26 16:05:00+02:00,28086.9,28103.7,28061.77,28063.17,326.97957,1.0,28102.2619937403,28067.278980719577,34.983013020722865,38.72077097979759,-3.7377579590747274,60.03889822695719,-1,28213.267245567393,13.096383458645944,0.6156009256275754,27942.59953872274,62.053963024739275,64.10142582973705,280639.18116999645,5.245688589696895,2.379993922493924,0.7326393599457087,0.0073085548895063706,0.014528506928790699
30838,2023-03-26 16:55:00+02:00,27749.59,27795.23,27710.01,27795.22,366.33714,0.0,27807.79949546416,27913.296061257824,-105.49656579366274,-106.9410645236868,1.4444987300240655,82.23256286315322,1,27589.63859284212,-12.353661654138923,0.2006808169803782,28090.57438847385,37.06688417086154,40.723951368982796,279762.82642999646,6.149392814611502,2.9244878631610116,0.6665099706897383,0.002355716083199693,0.004280851322800819
31123,2023-03-27 16:40:00+02:00,27363.11,27419.95,27335.66,27393.89,773.37479,0.0,27358.08351818239,27463.12820467273,-105.04468649033879,-111.66361627083003,6.618929780491243,97.017215588479,1,27151.3469610288,-25.646781954888564,0.2593809555102861,27666.28774660061,30.40548147087396,30.654252547747685,281769.3105899969,-2.6251914447697415,-0.5430516284045052,-0.35577129791863127,0.011352820466010664,0.014963770244814514
